,RetweetCount,Tweet,PronounFlag,UnknownFlag,AtSymbolFlag
261,0,Talmbout we hate biracial and light skin people because we ask them to be intersectional and not universalize their… https://t.co/FF9iIhsOAz,0,0,0
262,0,@KortneyMarie143 I hate you,1,0,1
263,11,RT @TCU_Rivals: Wouldn't hate the SI jinx kicking in this weekend. https://t.co/rPtbIm0jIP,0,0,1
264,67,RT @SHULAGOD: i hate when i just know my text message just marinating in someones phone lol.,0,0,1
265,1,RT @BandoBrandoo: I hate when people do that 🤦🏾‍♂️ https://t.co/wAojOin6CF,0,0,1
266,0,Time to hate myself #VSFashionShow,0,1,0
267,0,"@HATE_gonggae 사실 전 하테님ㅈ이 누굴 잡던 언절에 호감만 가져주셔도 행복해서 점프할인간입니다,,(급기야) 웨이버는 제로 이후의 이야기로 후속작도 있어요",0,0,1
268,0,"My most favorite time of year!! 
Hate myself anniversary #VSFashionShow https://t.co/U4Lo8uZEmB",0,1,0
269,63728,"RT @sxlwm: i hate when people put sad music on dog rescue videos, so i fixed it. https://t.co/brvk1t4GFB",0,0,1
270,0,I hate when she shit soon after I take her out the tub like chillllll,0,0,0
271,7,"RT @malteser_24: Practice self-care today guys. Negativity fuels hate, and does nothing to make you feel better. 

If you need to take some…",0,0,1
272,0,Lmfaooooooooo!!! When I say I hate her g I hate her https://t.co/PqPBs7lTNb,1,0,0
273,2427,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
274,194,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
275,10580,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
276,0,@britt_annyk raise your hand if you hate Brittany 🙋‍♀️,0,0,1
277,84,"RT @ACountryWord: I wanna hate you, I’m mad as hell, oh but a part of me still loves you, and hopes and prays to God you’re doin’ well. -Ja…",1,0,1
278,28,RT @AboutLibras: #Libras want to be steady in their life. They hate complications and don't like confrontations with others.,0,0,1
279,188,RT @CurlyHeadJackyy: Miserable bitches and niggas hate when you don’t acknowledge they ass 😂 they really b bothered af cause they want you…,0,0,1
280,0,“who hurt you so much that you started to hate yourself?”,1,0,0
281,0,Every year I watch the Vs Fashion Show and every year I hate myself for it but here we are again,0,1,0
282,188,RT @CurlyHeadJackyy: Miserable bitches and niggas hate when you don’t acknowledge they ass 😂 they really b bothered af cause they want you…,0,0,1
283,0,i hate drama so much,0,0,0
284,0,This Eli thing is garbage and I hate it and I’m old.,0,0,0
285,125,RT @oceanvibe_: i hate ppl who get personally offended when im in a bad mood like im not mad at u susan im mad at the world,0,0,1
286,2,RT @MariiaCorr3a: I know I always say I hate myself cuz I'm a queen procrastinator but I actually love myself I'm funny as hell,0,1,1
287,4824,RT @edactivity: i deserve an award for being too nice to people who surely don’t deserve it and not being able to hate some people no matte…,0,0,1
288,3,RT @scccorpio: #Scorpio hate drama. Please stop starting it in their presence.,0,0,1
289,608,"RT @pholanthropist: You say you're mixed, they say you're black. You say you're (whatever non-black race you're mixed with), they say you h…",0,0,1
290,188,RT @CurlyHeadJackyy: Miserable bitches and niggas hate when you don’t acknowledge they ass 😂 they really b bothered af cause they want you…,0,0,1
291,0,@zZackery_ @Philly__Tv @NICKMERCS Lol your complaining about nick spreading hate but yet your doing the same right… https://t.co/Cldt2Fpx2h,0,0,1
292,1,RT @heather_schrank: I hate how sensitive I am 🙃🙄,0,0,1
293,727,"RT @Mare3097: me: I have 9 friends 

friend: I hate k-pop why do you even listen to it

me: https://t.co/ELNf6gJDfw",0,0,1
294,0,"//I really hate that I've been slacking with replies, especially since I actually like most of the RPs I get going… https://t.co/TAWEjbuYPu",0,0,0
295,0,I hate you I hate you I hate you I hate you. you have set up your fucking daughter for god damn failure . good fuck… https://t.co/D66Czd0EsV,1,0,0
296,0,I hate autocorrect Chanel*,0,0,0
297,0,@KCip_ i hate u,0,0,1
298,502,"RT @K_Life88: GD is really one of the greatest leaders in kpop, if not the greatest. He always steps up for his members and give a big ""fxx…",0,0,1
299,0,time to watch the victoria secret fashion show and hate my life,0,1,0
300,10580,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
301,0,@BigDaddyChaddy8 Why though? “See a bad bitch getting shine you should love it”?  Ion understand what’s the hate.,0,0,1
302,1867,"RT @Aripags25: Me in Atlanta: I hate this traffic and every sports team sucks 

Me anywhere else: fuckin ATL hoe, I only eat cfa, I basical…",0,0,1
303,26,RT @OhDAMNitsMya: i hate when i fuck with somebody music but as a person they are HORRIBLE,0,0,1
304,0,I. HATE. HISTORY.,0,0,0
305,0,@mindofpameIa I hate imbeciles,0,0,1
306,0,"I hate the number two, that shit is unforgiving.",0,0,0
307,85,RT @JonB_954: I hate when people bring up old 💩.,0,0,1
308,0,it their comfort with your hate him not #betray ❤️😱 #TheMostStrangeIntelligence #IsTooColdStone,1,0,0
309,2,"RT @ItsThreeSixty: Love don’t cost a thing, and y’all still got hate for me",0,0,1
310,0,@eric_reany @VP @POTUS LOL yeah we all saw how much he was hated when he was on his Asia trip. One countries presid… https://t.co/zYcsleJlvr,0,0,1
311,1,RT @gsatt75: @PRyan @SpeakerRyan why do you hate small businesses? Small businesses are what truly make our economy thrive. #November2018 h…,0,0,1
312,21,"RT @maiden16_quezon: Wala ng sisihan makuntento na lang muna sa nakikita ng mata, wag ipressure Yung dalawa. Instead Na unawain BASHING, HA…",0,0,1
313,4,RT @_pinkpetals_: one thing about me is that i hate DRAMA..,0,0,1
314,0,I hate that I'm such a forgiving person. You can do me dirty and I'll still convince myself that those weren't your… https://t.co/SMgk0jCD4V,0,0,0
315,0,I hate a nigga that don’t like to cuddle or atleast rub on me while I’m sleep. Like wtf is wrong wit u bro?,0,0,0
316,4439,"RT @dismiss: you always say you hate to see me hurt, and you hate to see me cry. so all those times that you hurt me, did you close your ey…",0,0,1
317,3,"RT @AgendaOfEvil: Banned Speech at the Hyatt: @PamelaGeller,  ""Truth is the New Hate Speech"" https://t.co/u33QZFTKKb",0,0,1
318,1,RT @___SHAYLA: I hate texting soooo much,0,0,1
319,0,I hate the shit I put myself through but I can’t complain because I put myself through it 🤦🏽‍♀️,0,0,0
320,126,RT @iamstephbeatz: I’m at a photoshoot today and I really needed to hear this. Some things fit and some didn’t but I’m still here and I’m s…,0,0,1
321,0,I hate packing. Im the best procrastinator. #Boston in the AM for 2 weeks. The flying anxiety has officially kicked in.,0,0,0
322,223,RT @princessnokia: Me looking at my twitter hate like 💖 https://t.co/ATBH96cP0n,0,0,1
323,1,"RT @Kunthavi5: @zeneraalstuff @pinakasena Do not interfere if an adult female falls victim to Sulla love jihad. 

But we will keep intrudin…",0,0,1
324,0,"@JohnVause27 It really is. Love or hate LeBron, Kanter can't even wash the Kings jock strap",0,0,1
325,10580,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
326,0,Getting the 1 billion+ Muslims to hate us does not seem to bother the Washington geniuses who run the show. For the… https://t.co/7Yb1aMNYT5,0,0,0
327,26,"RT @murielknudson: being an artist is so weird, like, you constantly fucking hate your work but also think it’s your greatest work that you…",1,0,1
328,0,i hate posting anything bc you can’t be real anymore. be fake and conceited. #socialmedia,0,0,0
329,0,@brujaloki I think a lot about this stuff because of my dad and my dad's parents and the ways that you can really l… https://t.co/EDmu3ymbNu,0,0,1
330,0,I have 2 weeks to get my shit together and bring my C to an A lololol I hate myself because I have all A’s besides… https://t.co/oQ8qpgVAke,0,1,0
331,10580,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
332,0,Hate It or Love It (Nov 14 2017 replay) - F.L.O. Empire Radio https://t.co/ZE9p3sk5KU #nowplaying #listenlive,0,0,0
333,2,RT @TargaryenHalsey: I'm irl crying right now. Stein could've lived and spent the rest of his life with his grandchild and daughter. I hate…,0,0,1
334,242,"RT @LivPsy: Cutting people from your life does not mean you hate them, it simply means, you respect yourself.",1,0,1
335,337,"RT @vinceliban: Naiiyak at nagagalit pa rin ako. Aside from irresponsible media coverage &amp; public outing of these gay men &amp; a PLHIV, there…",0,0,1
336,1649,RT @TheQueenBLife: I'm thankful for it all. The highs. The lows. The blessings. The lessons. The setbacks. The comebacks. The love. The hat…,0,0,1
337,63728,"RT @sxlwm: i hate when people put sad music on dog rescue videos, so i fixed it. https://t.co/brvk1t4GFB",0,0,1
338,0,@lronborn 😭 😭 😭 I hate that! #Busted,0,0,1
339,1374,"RT @SieteWhite: Me in Texas: I hate this country ass hell hole can't wait to get OUT

Me anywhere else: The Texas flag? ICONIC. I bleed swe…",0,0,1
340,0,@realDonaldTrump hates Native Americans for their casinos that bankrupted him in AC. Andrew Jackson portrait over e… https://t.co/RgV2QIMuuL,0,0,1
341,0,So fine till she started talking ... I hate that I love you https://t.co/Qp6jSXT0In,0,0,0
342,0,@karaaababy I hate you. Bye.,1,0,1
343,0,hate working w an empty ass stomach,0,0,0
344,194,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
345,3,"RT @tjbeisner: I hate that UCF is undefeated and has zero shot of playing in College Football Playoff.

And I hate that the Power 5 confere…",0,0,1
346,0,Eli deserves better than this. I️ hate New York sports so much sometimes fuck,0,0,0
347,4308,RT @storing: I hate those late nights where you feel like talking to someone you don't speak to anymore.,0,0,1
348,0,@SonofShep Hate that lame shit,0,0,1
349,10580,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
350,12,RT @CyborgN8VMari: Lol I hate myself but here we go again: https://t.co/QaBsYTIYIV,0,1,1
351,0,@VaughnMJason Hate it. GRRRRR. but it really helps to let it flow.,0,0,1
352,120,RT @pomusana: y'all can hate and disrespect the shit out of cheer up as much as you want won't change the fact that this legendary song own…,0,0,1
353,7359,RT @ImNotScottySire: i hate when i have to do stuff,0,0,1
354,0,"@NateElder The Flyers are awful right now, but I just get tired of all the hockey haters ripping on the Flyers when… https://t.co/IThE97x5so",0,0,1
355,115,"RT @JmeBBK: I hate printers. They're stuck in the past. They're ugly, noisey, rarely need them anymore and when you do, you remember, they'…",0,0,1
356,1,RT @QveenKarTayy: Won't dare refriend a bitch EVER AGAIN ' I hate y'all hoes,0,0,1
357,1,RT @devilshite: destined to just die alone n never have a nice life fuck all y'all i hate y'all,0,0,1
358,0,Don’t mind being alone. Hate being lonely.,0,0,0
359,0,The hate is eternal with him 😂😂 https://t.co/VdULxAyMNs,0,0,0
360,0,im fatass jealous of ***** but i hate her for other reasons so,1,0,0
361,14,"RT @badgyaltee_: Hate seeing girls going out sad over a nigga, like sis there’s more to life than him. May even find a better nigga, keep i…",0,0,1
362,0,Bro I hate group projects sm,0,0,0
363,0,"@trogers223 @paulakoalakat I hate to be blunt, but I think you’re both giving him too much credit.",0,0,1
364,0,hate people who think they’re better than everybody,0,0,0
365,3,"RT @_jadaaKRIS: I hate a come see me ass nigga. Like noooo if ima come sit in your house to do the same thing I’m doing at mine, I’ll stay…",0,0,1
366,890,"RT @ScootaBallout: Hate when mfs got 1,000 gifs but no pictures like how tf do you look ? Who are you ? 😂",0,0,1
367,0,I’m so glad that all my friends hate me🙃,0,0,0
368,253,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
369,253,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
370,1,RT @LiveLoveMya: @_lanaee16 I hate you.,1,0,1
371,52,RT @sugarbeezy: i’m the worst texter ever! sooo if you text me and i don’t reply it’s not because i hate you (well it could be that) I’M JU…,1,0,1
372,2,RT @prettyyyyb: I hate that no one gets me and the ones that claim they really do really don’t always quick to pass judgment Because I choo…,0,0,1
373,64,RT @HealingMB: Surround yourself with people that push you to do and be better. No drama or negativity. Just higher goals and higher motiva…,0,0,1
374,0,Just remembered how much i hate running,0,0,0
375,0,"Should’ve gotten a fucking shake, hate running out of protein son",0,0,0
376,0,@John_Currie I hate you,1,0,1
377,39,RT @MassVotingArmy: This account keeps on sending hate to BTS and create fanwars! Please report+block @/exonebulae 🙏 https://t.co/2y3U7Wup0d,0,0,1
378,2967,RT @smolkjd: I'm tired of Power getting so much hate we get it you spend your days looking out of the window with sad music playing in the…,0,0,1
379,0,"@chrislhayes Petty AF.

I hate pettiness more than any other character flaw.",0,0,1
380,0,@RCG_Church @YouTube #OursideOftheStory Prophet Radebe he's a true leader and stands for the truth that's why they… https://t.co/9CcPUw2Hd7,0,0,1
381,0,I hate the vs fashion show but watching bc Harry styles,0,0,0
382,72,RT @kellyblaus: Just because I hate men doesn’t mean I can’t have a boyfriend,0,0,1
383,0,I HATE THIS MANS https://t.co/378u3rx3gT,0,0,0
384,2724,"RT @weakroses: 83. prince hans
- ok i hate this movie
- did anna so dirty
- i knew something was wrong with him since the beginning smh htt…",0,0,1
385,0,I hate i showed you da real me,0,0,0
